demand_id,week_start_date,week_end_date,year,week_number,location_id,region_of_kolkata,demand_rank,product_id,product_name,category_name,brand,unit_size,weekday_weekend,weekday_units_sold,weekend_units_sold,units_sold,avg_selling_price_rs,promotion_flag,discount_pct,holiday_flag,festival_event,season,temperature_c,rainfall_mm,humidity_pct,weather_condition,stockout_flag,forecast_target_start,forecast_target_end,next_week_demand_target_units,data_source,recorded_at,_unnamed_33,_row_id,_source_file,_source_sheet,_staged_at
DEM-0007324,2025-05-11,2025-05-17,2025,37,KOL-LOC-025,Beliaghata,4,ICE-006,Havmor Mango Ice Cream,Ice Cream & Frozen Desserts,Havmor,80 ml,Weekday,97,46,143,59.95,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,151,SYNTHETIC_TRAINING,2026-09-14 10:41:01.642,,7324,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007325,2025-05-11,2025-05-17,2025,37,KOL-LOC-025,Beliaghata,5,ICE-009,Mother Dairy Strawberry Ice Cream,Ice Cream & Frozen Desserts,Mother Dairy,80 ml,Weekday,86,40,126,52.46,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,136,SYNTHETIC_TRAINING,2026-09-14 10:41:01.642,,7325,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007326,2025-05-11,2025-05-17,2025,37,KOL-LOC-026,Maniktala,1,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,200 ml,Weekday,86,41,127,15.9,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,121,SYNTHETIC_TRAINING,2026-09-14 10:41:01.642,,7326,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007327,2025-05-11,2025-05-17,2025,37,KOL-LOC-026,Maniktala,2,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,99,46,145,17.86,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,131,SYNTHETIC_TRAINING,2026-09-14 10:41:01.642,,7327,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007328,2025-05-11,2025-05-17,2025,37,KOL-LOC-026,Maniktala,3,ICE-009,Mother Dairy Strawberry Ice Cream,Ice Cream & Frozen Desserts,Mother Dairy,125 ml,Weekday,101,48,149,69.97,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,149,SYNTHETIC_TRAINING,2026-09-14 10:41:01.642,,7328,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007329,2025-05-11,2025-05-17,2025,37,KOL-LOC-026,Maniktala,4,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,100,47,147,61.16,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,146,SYNTHETIC_TRAINING,2026-09-14 10:41:01.642,,7329,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007330,2025-05-11,2025-05-17,2025,37,KOL-LOC-026,Maniktala,5,ICE-006,Havmor Mango Ice Cream,Ice Cream & Frozen Desserts,Havmor,125 ml,Weekday,99,47,146,85.95,1,12,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,170,SYNTHETIC_TRAINING,2026-09-14 10:41:01.642,,7330,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007331,2025-05-11,2025-05-17,2025,37,KOL-LOC-027,Kankurgachi,1,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,750 ml,Weekday,100,47,147,55.27,1,15,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,131,SYNTHETIC_TRAINING,2026-09-14 10:41:01.642,,7331,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007332,2025-05-11,2025-05-17,2025,37,KOL-LOC-027,Kankurgachi,2,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,107,51,158,61.45,1,8,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,175,SYNTHETIC_TRAINING,2026-09-14 10:41:01.642,,7332,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007333,2025-05-11,2025-05-17,2025,37,KOL-LOC-027,Kankurgachi,3,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,86,41,127,62.25,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,115,SYNTHETIC_TRAINING,2026-09-14 10:41:01.642,,7333,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007334,2025-05-11,2025-05-17,2025,37,KOL-LOC-027,Kankurgachi,4,ICE-009,Mother Dairy Strawberry Ice Cream,Ice Cream & Frozen Desserts,Mother Dairy,250 ml,Weekday,104,49,153,117.26,1,12,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,159,SYNTHETIC_TRAINING,2026-09-14 10:41:01.642,,7334,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007335,2025-05-11,2025-05-17,2025,37,KOL-LOC-027,Kankurgachi,5,ICE-010,Amul Rajbhog Ice Cream,Ice Cream & Frozen Desserts,Amul,125 ml,Weekday,95,45,140,59.72,1,5,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,130,SYNTHETIC_TRAINING,2026-09-14 10:41:01.642,,7335,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007336,2025-05-11,2025-05-17,2025,37,KOL-LOC-028,Ultadanga,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,104,49,153,23.48,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,149,SYNTHETIC_TRAINING,2026-09-14 10:41:01.643,,7336,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007337,2025-05-11,2025-05-17,2025,37,KOL-LOC-028,Ultadanga,2,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,500 ml,Weekday,86,41,127,39.68,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,131,SYNTHETIC_TRAINING,2026-09-14 10:41:01.643,,7337,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007338,2025-05-11,2025-05-17,2025,37,KOL-LOC-028,Ultadanga,3,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,Havmor,1 L,Weekday,69,32,101,362.87,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,98,SYNTHETIC_TRAINING,2026-09-14 10:41:01.643,,7338,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007339,2025-05-11,2025-05-17,2025,37,KOL-LOC-028,Ultadanga,4,ICE-009,Mother Dairy Strawberry Ice Cream,Ice Cream & Frozen Desserts,Mother Dairy,500 ml,Weekday,81,38,119,168.42,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,138,SYNTHETIC_TRAINING,2026-09-14 10:41:01.643,,7339,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007340,2025-05-11,2025-05-17,2025,37,KOL-LOC-028,Ultadanga,5,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,75,35,110,82.58,1,20,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,120,SYNTHETIC_TRAINING,2026-09-14 10:41:01.643,,7340,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007341,2025-05-11,2025-05-17,2025,37,KOL-LOC-029,Lake Town,1,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,750 ml,Weekday,147,69,216,56.56,1,8,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,222,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7341,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007342,2025-05-11,2025-05-17,2025,37,KOL-LOC-029,Lake Town,2,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,99,47,146,17.7,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,135,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7342,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007343,2025-05-11,2025-05-17,2025,37,KOL-LOC-029,Lake Town,3,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,Havmor,1 L,Weekday,78,37,115,356.62,1,8,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,131,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7343,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007344,2025-05-11,2025-05-17,2025,37,KOL-LOC-029,Lake Town,4,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,99,47,146,22.97,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,149,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7344,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007345,2025-05-11,2025-05-17,2025,37,KOL-LOC-029,Lake Town,5,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,105,50,155,23.2,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,173,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7345,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007346,2025-05-11,2025-05-17,2025,37,KOL-LOC-030,Dum Dum,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,92,43,135,62.56,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,1,2025-05-18,2025-05-24,150,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7346,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007347,2025-05-11,2025-05-17,2025,37,KOL-LOC-030,Dum Dum,2,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,107,50,157,17.57,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,170,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7347,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007348,2025-05-11,2025-05-17,2025,37,KOL-LOC-030,Dum Dum,3,ICE-006,Havmor Mango Ice Cream,Ice Cream & Frozen Desserts,Havmor,80 ml,Weekday,91,43,134,60.43,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,158,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7348,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007349,2025-05-11,2025-05-17,2025,37,KOL-LOC-030,Dum Dum,4,BEV-008,Paper Boat Aam Panna,Soft Drinks & Beverages,Paper Boat,500 ml,Weekday,80,38,118,89.56,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,127,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7349,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007350,2025-05-11,2025-05-17,2025,37,KOL-LOC-030,Dum Dum,5,ICE-007,Vadilal Kesar Pista Ice Cream,Ice Cream & Frozen Desserts,Vadilal,1 L,Weekday,72,34,106,321.46,1,10,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,107,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7350,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007351,2025-05-11,2025-05-17,2025,37,KOL-LOC-031,Nagerbazar,1,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,750 ml,Weekday,119,56,175,55.81,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,179,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7351,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007352,2025-05-11,2025-05-17,2025,37,KOL-LOC-031,Nagerbazar,2,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,62,29,91,83.82,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,87,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7352,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007353,2025-05-11,2025-05-17,2025,37,KOL-LOC-031,Nagerbazar,3,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,500 ml,Weekday,80,38,118,43.62,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,115,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7353,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007354,2025-05-11,2025-05-17,2025,37,KOL-LOC-031,Nagerbazar,4,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,Havmor,125 ml,Weekday,106,50,156,81.62,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,154,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7354,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007355,2025-05-11,2025-05-17,2025,37,KOL-LOC-031,Nagerbazar,5,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,500 ml,Weekday,67,31,98,44.85,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,93,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7355,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007356,2025-05-11,2025-05-17,2025,37,KOL-LOC-032,Shyambazar,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,71,34,105,81.02,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,107,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7356,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007357,2025-05-11,2025-05-17,2025,37,KOL-LOC-032,Shyambazar,2,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,500 ml,Weekday,80,38,118,38.21,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,120,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7357,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007358,2025-05-11,2025-05-17,2025,37,KOL-LOC-032,Shyambazar,3,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,100,47,147,62.17,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,161,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7358,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007359,2025-05-11,2025-05-17,2025,37,KOL-LOC-032,Shyambazar,4,ICE-009,Mother Dairy Strawberry Ice Cream,Ice Cream & Frozen Desserts,Mother Dairy,125 ml,Weekday,101,47,148,70.54,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,175,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7359,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007360,2025-05-11,2025-05-17,2025,37,KOL-LOC-032,Shyambazar,5,ICE-008,Naturals Tender Coconut Ice Cream,Ice Cream & Frozen Desserts,Naturals,500 ml,Weekday,77,36,113,249.03,1,5,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,104,SYNTHETIC_TRAINING,2026-09-14 10:41:01.644,,7360,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007361,2025-05-11,2025-05-17,2025,37,KOL-LOC-033,Salt Lake,1,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,250 ml,Weekday,141,66,207,20.51,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,220,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7361,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007362,2025-05-11,2025-05-17,2025,37,KOL-LOC-033,Salt Lake,2,ICE-009,Mother Dairy Strawberry Ice Cream,Ice Cream & Frozen Desserts,Mother Dairy,500 ml,Weekday,114,54,168,165.72,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,152,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7362,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007363,2025-05-11,2025-05-17,2025,37,KOL-LOC-033,Salt Lake,3,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,105,50,155,62.09,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,170,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7363,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007364,2025-05-11,2025-05-17,2025,37,KOL-LOC-033,Salt Lake,4,ICE-006,Havmor Mango Ice Cream,Ice Cream & Frozen Desserts,Havmor,250 ml,Weekday,122,58,180,129.35,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,179,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7364,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007365,2025-05-11,2025-05-17,2025,37,KOL-LOC-033,Salt Lake,5,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,110,52,162,17.87,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,178,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7365,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007366,2025-05-11,2025-05-17,2025,37,KOL-LOC-034,Sector V,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,500 ml,Weekday,112,53,165,44.87,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,174,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7366,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007367,2025-05-11,2025-05-17,2025,37,KOL-LOC-034,Sector V,2,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,500 ml,Weekday,61,28,89,39.76,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,1,2025-05-18,2025-05-24,79,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7367,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007368,2025-05-11,2025-05-17,2025,37,KOL-LOC-034,Sector V,3,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,86,40,126,81.32,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,133,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7368,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007369,2025-05-11,2025-05-17,2025,37,KOL-LOC-034,Sector V,4,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,Havmor,250 ml,Weekday,126,60,186,136.54,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,194,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7369,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007370,2025-05-11,2025-05-17,2025,37,KOL-LOC-034,Sector V,5,ICE-007,Vadilal Kesar Pista Ice Cream,Ice Cream & Frozen Desserts,Vadilal,500 ml,Weekday,101,48,149,170.82,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,178,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7370,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007371,2025-05-11,2025-05-17,2025,37,KOL-LOC-035,New Town,1,ICE-009,Mother Dairy Strawberry Ice Cream,Ice Cream & Frozen Desserts,Mother Dairy,1 L,Weekday,90,43,133,295.17,1,5,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,141,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7371,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007372,2025-05-11,2025-05-17,2025,37,KOL-LOC-035,New Town,2,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,73,35,108,81.97,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,108,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7372,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007373,2025-05-11,2025-05-17,2025,37,KOL-LOC-035,New Town,3,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,120,57,177,17.99,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,172,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7373,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007374,2025-05-11,2025-05-17,2025,37,KOL-LOC-035,New Town,4,ICE-007,Vadilal Kesar Pista Ice Cream,Ice Cream & Frozen Desserts,Vadilal,125 ml,Weekday,99,46,145,74.03,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,164,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7374,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007375,2025-05-11,2025-05-17,2025,37,KOL-LOC-035,New Town,5,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,108,51,159,17.89,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,140,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7375,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007376,2025-05-11,2025-05-17,2025,37,KOL-LOC-036,Rajarhat,1,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,250 ml,Weekday,124,59,183,21.04,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,184,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7376,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007377,2025-05-11,2025-05-17,2025,37,KOL-LOC-036,Rajarhat,2,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,107,50,157,18.27,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,171,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7377,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007378,2025-05-11,2025-05-17,2025,37,KOL-LOC-036,Rajarhat,3,ICE-009,Mother Dairy Strawberry Ice Cream,Ice Cream & Frozen Desserts,Mother Dairy,500 ml,Weekday,86,41,127,169.01,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,141,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7378,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0007379,2025-05-11,2025-05-17,2025,37,KOL-LOC-036,Rajarhat,4,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,Havmor,125 ml,Weekday,100,47,147,83.33,0,0,0,,Summer,31.8,11.5,65.2,Clear/Partly Cloudy,0,2025-05-18,2025-05-24,130,SYNTHETIC_TRAINING,2026-09-14 10:41:01.646,,7379,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
