demand_id,week_start_date,week_end_date,year,week_number,location_id,region_of_kolkata,demand_rank,product_id,product_name,category_name,brand,unit_size,weekday_weekend,weekday_units_sold,weekend_units_sold,units_sold,avg_selling_price_rs,promotion_flag,discount_pct,holiday_flag,festival_event,season,temperature_c,rainfall_mm,humidity_pct,weather_condition,stockout_flag,forecast_target_start,forecast_target_end,next_week_demand_target_units,data_source,recorded_at,region_week_key,region_product_week_key,assortment_size,rank_scope,rank_basis,selling_unit_workbook,selling_unit_sheet,selling_unit_source_row,selling_unit_lookup_hint,reference_layer,anchor_status,_row_id,_source_file,_source_sheet,_staged_at
DEM-0000001,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-001,Lake Gardens,1,DAI-005,Mother Dairy Curd,Dairy & Milk Products,Mother Dairy,500 g,Weekday,111,35,146,52.79,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,152,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-001_20240101,KOL-LOC-001_20240101_DAI-005,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,3,'W001_2024-01-01'!A3,regional_selling_unit_reference,observed_top5_anchor,1,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016307,45858,45864,2025,82,KOL-LOC-022,Sealdah,2,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,100 g,Weekday,85,28,113,32.29,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,103,SYNTHETIC_TRAINING,46279.44515908565,KOL-LOC-022_20250720,KOL-LOC-022_20250720_INS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4204,'W082_2025-07-20'!A4204,regional_selling_unit_reference,observed_top5_anchor,16307,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016308,45858,45864,2025,82,KOL-LOC-022,Sealdah,3,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,250 g,Weekday,72,24,96,82.9,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,102,SYNTHETIC_TRAINING,46279.44515908565,KOL-LOC-022_20250720,KOL-LOC-022_20250720_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4205,'W082_2025-07-20'!A4205,regional_selling_unit_reference,observed_top5_anchor,16308,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016309,45858,45864,2025,82,KOL-LOC-022,Sealdah,4,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,500 g,Weekday,54,18,72,148.07,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,69,SYNTHETIC_TRAINING,46279.44515908565,KOL-LOC-022_20250720,KOL-LOC-022_20250720_INS-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4206,'W082_2025-07-20'!A4206,regional_selling_unit_reference,observed_top5_anchor,16309,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016310,45858,45864,2025,82,KOL-LOC-022,Sealdah,5,SNK-004,Bingo Original Style,Chips & Namkeen,Bingo,90 g,Weekday,31,14,45,35.34,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,1,45865,45871,46,SYNTHETIC_TRAINING,46279.44515908565,KOL-LOC-022_20250720,KOL-LOC-022_20250720_SNK-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4207,'W082_2025-07-20'!A4207,regional_selling_unit_reference,observed_top5_anchor,16310,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016311,45858,45864,2025,82,KOL-LOC-023,Tangra,1,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,50 g,Weekday,70,23,93,12.23,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,96,SYNTHETIC_TRAINING,46279.44515908565,KOL-LOC-023_20250720,KOL-LOC-023_20250720_INS-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4403,'W082_2025-07-20'!A4403,regional_selling_unit_reference,observed_top5_anchor,16311,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016312,45858,45864,2025,82,KOL-LOC-023,Tangra,2,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,100 g,Weekday,84,28,112,35.84,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,118,SYNTHETIC_TRAINING,46279.44515908565,KOL-LOC-023_20250720,KOL-LOC-023_20250720_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4404,'W082_2025-07-20'!A4404,regional_selling_unit_reference,observed_top5_anchor,16312,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016313,45858,45864,2025,82,KOL-LOC-023,Tangra,3,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,200 g,Weekday,84,40,124,70.9,1,12,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,136,SYNTHETIC_TRAINING,46279.44515908565,KOL-LOC-023_20250720,KOL-LOC-023_20250720_SNK-010,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4405,'W082_2025-07-20'!A4405,regional_selling_unit_reference,observed_top5_anchor,16313,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016314,45858,45864,2025,82,KOL-LOC-023,Tangra,4,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,200 ml,Weekday,71,24,95,17.84,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,95,SYNTHETIC_TRAINING,46279.44515908565,KOL-LOC-023_20250720,KOL-LOC-023_20250720_DAI-002,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4406,'W082_2025-07-20'!A4406,regional_selling_unit_reference,observed_top5_anchor,16314,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016315,45858,45864,2025,82,KOL-LOC-023,Tangra,5,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,90 g,Weekday,47,22,69,34.27,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,62,SYNTHETIC_TRAINING,46279.44515908565,KOL-LOC-023_20250720,KOL-LOC-023_20250720_SNK-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4407,'W082_2025-07-20'!A4407,regional_selling_unit_reference,observed_top5_anchor,16315,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016316,45858,45864,2025,82,KOL-LOC-024,Topsia,1,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,1 kg,Weekday,52,17,69,177.83,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,68,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-024_20250720,KOL-LOC-024_20250720_INS-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4603,'W082_2025-07-20'!A4603,regional_selling_unit_reference,observed_top5_anchor,16316,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016317,45858,45864,2025,82,KOL-LOC-024,Topsia,2,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,50 g,Weekday,60,28,88,17.75,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,81,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-024_20250720,KOL-LOC-024_20250720_SNK-010,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4604,'W082_2025-07-20'!A4604,regional_selling_unit_reference,observed_top5_anchor,16317,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016318,45858,45864,2025,82,KOL-LOC-024,Topsia,3,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,500 g,Weekday,41,14,55,164.95,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,1,45865,45871,52,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-024_20250720,KOL-LOC-024_20250720_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4605,'W082_2025-07-20'!A4605,regional_selling_unit_reference,observed_top5_anchor,16318,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016319,45858,45864,2025,82,KOL-LOC-024,Topsia,4,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,50 g,Weekday,43,20,63,18.05,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,65,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-024_20250720,KOL-LOC-024_20250720_SNK-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4606,'W082_2025-07-20'!A4606,regional_selling_unit_reference,observed_top5_anchor,16319,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016320,45858,45864,2025,82,KOL-LOC-024,Topsia,5,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,1 L,Weekday,44,14,58,84.69,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,53,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-024_20250720,KOL-LOC-024_20250720_DAI-002,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4607,'W082_2025-07-20'!A4607,regional_selling_unit_reference,observed_top5_anchor,16320,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016321,45858,45864,2025,82,KOL-LOC-025,Beliaghata,1,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,100 g,Weekday,73,24,97,32.82,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,100,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-025_20250720,KOL-LOC-025_20250720_INS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4803,'W082_2025-07-20'!A4803,regional_selling_unit_reference,observed_top5_anchor,16321,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016322,45858,45864,2025,82,KOL-LOC-025,Beliaghata,2,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,50 g,Weekday,60,20,80,16.88,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,89,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-025_20250720,KOL-LOC-025_20250720_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4804,'W082_2025-07-20'!A4804,regional_selling_unit_reference,observed_top5_anchor,16322,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016323,45858,45864,2025,82,KOL-LOC-025,Beliaghata,3,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,1 kg,Weekday,50,17,67,283.3,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,65,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-025_20250720,KOL-LOC-025_20250720_INS-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4805,'W082_2025-07-20'!A4805,regional_selling_unit_reference,observed_top5_anchor,16323,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016324,45858,45864,2025,82,KOL-LOC-025,Beliaghata,4,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,400 g,Weekday,43,20,63,135.42,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,66,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-025_20250720,KOL-LOC-025_20250720_SNK-010,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4806,'W082_2025-07-20'!A4806,regional_selling_unit_reference,observed_top5_anchor,16324,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016325,45858,45864,2025,82,KOL-LOC-025,Beliaghata,5,BIS-005,Parle Hide & Seek,Biscuits & Cookies,Parle,250 g,Weekday,68,22,90,45.33,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,82,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-025_20250720,KOL-LOC-025_20250720_BIS-005,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,4807,'W082_2025-07-20'!A4807,regional_selling_unit_reference,observed_top5_anchor,16325,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016326,45858,45864,2025,82,KOL-LOC-026,Maniktala,1,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,50 g,Weekday,50,17,67,16.79,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,66,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-026_20250720,KOL-LOC-026_20250720_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,5003,'W082_2025-07-20'!A5003,regional_selling_unit_reference,observed_top5_anchor,16326,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016327,45858,45864,2025,82,KOL-LOC-026,Maniktala,2,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,200 g,Weekday,73,35,108,71.04,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,111,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-026_20250720,KOL-LOC-026_20250720_SNK-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,5004,'W082_2025-07-20'!A5004,regional_selling_unit_reference,observed_top5_anchor,16327,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016328,45858,45864,2025,82,KOL-LOC-026,Maniktala,3,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,500 g,Weekday,66,22,88,148.36,1,15,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,78,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-026_20250720,KOL-LOC-026_20250720_INS-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,5005,'W082_2025-07-20'!A5005,regional_selling_unit_reference,observed_top5_anchor,16328,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016329,45858,45864,2025,82,KOL-LOC-026,Maniktala,4,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,1 kg,Weekday,51,17,68,285.21,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,62,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-026_20250720,KOL-LOC-026_20250720_INS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,5006,'W082_2025-07-20'!A5006,regional_selling_unit_reference,observed_top5_anchor,16329,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016330,45858,45864,2025,82,KOL-LOC-026,Maniktala,5,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,100 g,Weekday,64,22,86,20.42,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,93,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-026_20250720,KOL-LOC-026_20250720_INS-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,5007,'W082_2025-07-20'!A5007,regional_selling_unit_reference,observed_top5_anchor,16330,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016331,45858,45864,2025,82,KOL-LOC-027,Kankurgachi,1,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,50 g,Weekday,63,21,84,16.99,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,85,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-027_20250720,KOL-LOC-027_20250720_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,5203,'W082_2025-07-20'!A5203,regional_selling_unit_reference,observed_top5_anchor,16331,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016332,45858,45864,2025,82,KOL-LOC-027,Kankurgachi,2,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,500 g,Weekday,73,24,97,148.51,1,5,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,98,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-027_20250720,KOL-LOC-027_20250720_INS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,5204,'W082_2025-07-20'!A5204,regional_selling_unit_reference,observed_top5_anchor,16332,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016333,45858,45864,2025,82,KOL-LOC-027,Kankurgachi,3,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,250 g,Weekday,76,25,101,48.07,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,109,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-027_20250720,KOL-LOC-027_20250720_INS-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,5205,'W082_2025-07-20'!A5205,regional_selling_unit_reference,observed_top5_anchor,16333,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016334,45858,45864,2025,82,KOL-LOC-027,Kankurgachi,4,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,400 g,Weekday,43,20,63,133.95,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,61,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-027_20250720,KOL-LOC-027_20250720_SNK-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,5206,'W082_2025-07-20'!A5206,regional_selling_unit_reference,observed_top5_anchor,16334,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016335,45858,45864,2025,82,KOL-LOC-027,Kankurgachi,5,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,500 g,Weekday,56,18,74,150.92,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,68,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-027_20250720,KOL-LOC-027_20250720_INS-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,5207,'W082_2025-07-20'!A5207,regional_selling_unit_reference,observed_top5_anchor,16335,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016336,45858,45864,2025,82,KOL-LOC-028,Ultadanga,1,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,100 g,Weekday,76,26,102,20.56,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,106,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-028_20250720,KOL-LOC-028_20250720_INS-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,5403,'W082_2025-07-20'!A5403,regional_selling_unit_reference,observed_top5_anchor,16336,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016337,45858,45864,2025,82,KOL-LOC-028,Ultadanga,2,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,100 g,Weekday,79,26,105,33.3,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,102,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-028_20250720,KOL-LOC-028_20250720_INS-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,5404,'W082_2025-07-20'!A5404,regional_selling_unit_reference,observed_top5_anchor,16337,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016338,45858,45864,2025,82,KOL-LOC-028,Ultadanga,3,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,1 kg,Weekday,53,18,71,295.99,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,75,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-028_20250720,KOL-LOC-028_20250720_INS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,5405,'W082_2025-07-20'!A5405,regional_selling_unit_reference,observed_top5_anchor,16338,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016339,45858,45864,2025,82,KOL-LOC-028,Ultadanga,4,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,50 g,Weekday,56,27,83,18.09,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,75,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-028_20250720,KOL-LOC-028_20250720_SNK-010,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,5406,'W082_2025-07-20'!A5406,regional_selling_unit_reference,observed_top5_anchor,16339,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016340,45858,45864,2025,82,KOL-LOC-028,Ultadanga,5,BIS-008,Oreo Original,Biscuits & Cookies,Oreo,150 g,Weekday,56,18,74,26.36,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,71,SYNTHETIC_TRAINING,46279.44515909722,KOL-LOC-028_20250720,KOL-LOC-028_20250720_BIS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,5407,'W082_2025-07-20'!A5407,regional_selling_unit_reference,observed_top5_anchor,16340,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016341,45858,45864,2025,82,KOL-LOC-029,Lake Town,1,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,500 g,Weekday,75,25,100,165.25,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,91,SYNTHETIC_TRAINING,46279.44515910879,KOL-LOC-029_20250720,KOL-LOC-029_20250720_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,5603,'W082_2025-07-20'!A5603,regional_selling_unit_reference,observed_top5_anchor,16341,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0016342,45858,45864,2025,82,KOL-LOC-029,Lake Town,2,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,250 g,Weekday,76,25,101,76.37,0,0,0,,Monsoon,28.6,60.4,86.4,Rain,0,45865,45871,92,SYNTHETIC_TRAINING,46279.44515910879,KOL-LOC-029_20250720,KOL-LOC-029_20250720_INS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W082_2025-07-20,5604,'W082_2025-07-20'!A5604,regional_selling_unit_reference,observed_top5_anchor,16342,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
