warehouse_id,product_id,product_name,category_name,brand,unit_size,shelf_id,bin_id,zone_id,rack_id,shelf_level,slot_no,slot_capacity_units,opening_stock_units,received_units,current_stock_units,reserved_stock_units,available_stock_units,damaged_units,cost_price_rs,selling_price_rs,stock_value_rs,potential_sales_value_rs,margin_per_unit_rs,avg_weekly_demand_units,weeks_of_cover,target_stock_units,shortage_units,reorder_flag,stock_status,snapshot_date,inventory_risk,weeks_of_cover_calc,reorder_flag_calc,stock_cost_value_rs,available_sales_value_rs,source_file,standardized_at
WH-KOL-007,DAL-009,Tata Sampann Kabuli Chana,Pulses & Dal,Tata Sampann,500 g,WH-KOL-007-Z02-R02-S03,WH-KOL-007-Z02-R02-S03-B04,Z02,R02,S03,4,200,53,28,40,2,38,0,619.8,712.8,,,93.0,5.6,,11.2,0.0,,Healthy,2026-08-31,NORMAL,6.79,0,24792.0,27086.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,DAL-010,Organic Tattva Moong Dal,Pulses & Dal,Organic Tattva,500 g,WH-KOL-007-Z02-R02-S03,WH-KOL-007-Z02-R02-S03-B05,Z02,R02,S03,5,200,57,48,41,2,39,0,761.0,875.2,,,114.2,4.3,,8.6,0.0,,Healthy,2026-08-31,NORMAL,9.07,0,31201.0,34132.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,OIL-001,Fortune Sunflower Oil,Cooking Oil & Ghee,Fortune,500 ml,WH-KOL-007-Z02-R02-S04,WH-KOL-007-Z02-R02-S04-B01,Z02,R02,S04,1,200,63,54,47,2,45,0,690.2,793.6,,,103.4,6.5,,13.0,0.0,,Healthy,2026-08-31,NORMAL,6.92,0,32439.4,35712.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,OIL-002,Fortune Rice Bran Oil,Cooking Oil & Ghee,Fortune,500 ml,WH-KOL-007-Z02-R02-S04,WH-KOL-007-Z02-R02-S04-B02,Z02,R02,S04,2,200,48,27,37,2,35,0,690.2,793.6,,,103.4,5.6,,11.2,0.0,,Healthy,2026-08-31,NORMAL,6.25,0,25537.4,27776.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,OIL-003,Saffola Gold Oil,Cooking Oil & Ghee,Saffola,500 ml,WH-KOL-007-Z02-R02-S04,WH-KOL-007-Z02-R02-S04-B03,Z02,R02,S04,3,200,68,35,42,4,38,0,814.6,936.6,,,122.0,6.2,,12.4,0.0,,Healthy,2026-08-31,NORMAL,6.13,0,34213.2,35590.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,OIL-004,Saffola Active Oil,Cooking Oil & Ghee,Saffola,500 ml,WH-KOL-007-Z02-R02-S04,WH-KOL-007-Z02-R02-S04-B04,Z02,R02,S04,4,200,72,24,53,5,48,0,814.6,936.6,,,122.0,6.4,,12.8,0.0,,Healthy,2026-08-31,NORMAL,7.5,0,43173.8,44956.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,OIL-005,Emami Healthy & Tasty Mustard Oil,Cooking Oil & Ghee,Emami,500 ml,WH-KOL-007-Z02-R02-S04,WH-KOL-007-Z02-R02-S04-B05,Z02,R02,S04,5,200,77,28,51,2,49,0,690.2,793.6,,,103.4,6.0,,12.0,0.0,,Healthy,2026-08-31,NORMAL,8.17,0,35200.2,38886.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,OIL-006,Fortune Soyabean Oil,Cooking Oil & Ghee,Fortune,500 ml,WH-KOL-007-Z02-R02-S05,WH-KOL-007-Z02-R02-S05-B01,Z02,R02,S05,1,200,62,17,56,5,51,0,690.2,793.6,,,103.4,5.0,,10.0,0.0,,Healthy,2026-08-31,NORMAL,10.2,0,38651.2,40473.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,OIL-007,Gemini Refined Sunflower Oil,Cooking Oil & Ghee,Gemini,500 ml,WH-KOL-007-Z02-R02-S05,WH-KOL-007-Z02-R02-S05-B02,Z02,R02,S05,2,200,51,29,46,4,42,0,690.2,793.6,,,103.4,4.6,,9.2,0.0,,Healthy,2026-08-31,NORMAL,9.13,0,31749.2,33331.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,OIL-008,Dhara Mustard Oil,Cooking Oil & Ghee,Dhara,500 ml,WH-KOL-007-Z02-R02-S05,WH-KOL-007-Z02-R02-S05-B03,Z02,R02,S05,3,200,66,23,51,4,47,0,690.2,793.6,,,103.4,5.8,,11.6,0.0,,Healthy,2026-08-31,NORMAL,8.1,0,35200.2,37299.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,OIL-009,Amul Pure Ghee,Cooking Oil & Ghee,Amul,500 ml,WH-KOL-007-Z02-R02-S05,WH-KOL-007-Z02-R02-S05-B04,Z02,R02,S05,4,200,59,11,46,2,44,0,3312.8,3809.6,,,496.8,5.6,,11.2,0.0,,Healthy,2026-08-31,NORMAL,7.86,0,152388.8,167622.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,OIL-010,Patanjali Cow Ghee,Cooking Oil & Ghee,Patanjali,500 ml,WH-KOL-007-Z02-R02-S05,WH-KOL-007-Z02-R02-S05-B05,Z02,R02,S05,5,200,70,6,50,2,48,0,3248.0,3735.2,,,487.2,5.1,,10.2,0.0,,Healthy,2026-08-31,NORMAL,9.41,0,162400.0,179289.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,FRT-001,Apple,Fresh Fruits,Fresho,250 g,WH-KOL-007-Z03-R01-S01,WH-KOL-007-Z03-R01-S01-B01,Z03,R01,S01,1,200,40,20,39,4,35,0,385.0,442.6,,,57.6,26.1,,52.2,17.2,,Healthy,2026-08-31,NORMAL,1.34,1,15015.0,15491.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,FRT-002,Banana,Fresh Fruits,Fresho,1 dozen,WH-KOL-007-Z03-R01-S01,WH-KOL-007-Z03-R01-S01-B02,Z03,R01,S01,2,200,54,34,50,3,47,0,175.0,201.2,,,26.2,21.5,,43.0,0.0,,Healthy,2026-08-31,NORMAL,2.19,0,8750.0,9456.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,FRT-003,Mango,Fresh Fruits,Fresho,250 g,WH-KOL-007-Z03-R01-S01,WH-KOL-007-Z03-R01-S01-B03,Z03,R01,S01,3,200,60,20,40,3,37,0,280.0,322.0,,,42.0,25.3,,50.6,13.6,,Healthy,2026-08-31,NORMAL,1.46,1,11200.0,11914.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,FRT-004,Orange,Fresh Fruits,Fresho,250 g,WH-KOL-007-Z03-R01-S01,WH-KOL-007-Z03-R01-S01-B04,Z03,R01,S01,4,200,56,53,46,3,43,0,166.4,191.2,,,24.8,23.8,,47.6,4.6,,Healthy,2026-08-31,NORMAL,1.81,1,7654.4,8221.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,FRT-005,Guava,Fresh Fruits,Fresho,250 g,WH-KOL-007-Z03-R01-S01,WH-KOL-007-Z03-R01-S01-B05,Z03,R01,S01,5,200,52,14,36,1,35,0,148.6,170.8,,,22.2,26.2,,52.4,17.4,,Healthy,2026-08-31,NORMAL,1.34,1,5349.6,5978.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,FRT-006,Papaya,Fresh Fruits,Fresho,250 g,WH-KOL-007-Z03-R01-S02,WH-KOL-007-Z03-R01-S02-B01,Z03,R01,S02,1,200,39,27,38,3,35,0,113.6,130.8,,,17.2,24.8,,49.6,14.6,,Healthy,2026-08-31,NORMAL,1.41,1,4316.8,4578.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,FRT-007,Pomegranate,Fresh Fruits,Fresho,250 g,WH-KOL-007-Z03-R01-S02,WH-KOL-007-Z03-R01-S02-B02,Z03,R01,S02,2,200,105,54,94,9,85,0,385.0,442.6,,,57.6,50.1,,100.2,15.2,,Healthy,2026-08-31,NORMAL,1.7,1,36190.0,37621.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,FRT-008,Watermelon,Fresh Fruits,Fresho,1 piece,WH-KOL-007-Z03-R01-S02,WH-KOL-007-Z03-R01-S02-B03,Z03,R01,S02,3,200,53,25,51,2,49,0,253.0,290.8,,,37.8,21.2,,42.4,0.0,,Healthy,2026-08-31,NORMAL,2.31,0,12903.0,14249.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,FRT-009,Grapes,Fresh Fruits,Fresho,250 g,WH-KOL-007-Z03-R01-S02,WH-KOL-007-Z03-R01-S02-B04,Z03,R01,S02,4,200,60,55,43,2,41,0,315.0,362.2,,,47.2,26.5,,53.0,12.0,,Healthy,2026-08-31,NORMAL,1.55,1,13545.0,14850.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,FRT-010,Pineapple,Fresh Fruits,Fresho,1 piece,WH-KOL-007-Z03-R01-S02,WH-KOL-007-Z03-R01-S02-B05,Z03,R01,S02,5,200,59,9,41,2,39,0,299.0,343.8,,,44.8,19.9,,39.8,0.8,,Healthy,2026-08-31,NORMAL,1.96,1,12259.0,13408.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,VEG-001,Potato,Fresh Vegetables,Fresho,250 g,WH-KOL-007-Z03-R01-S03,WH-KOL-007-Z03-R01-S03-B01,Z03,R01,S03,1,200,50,57,49,4,45,0,56.4,65.0,,,8.6,16.0,,32.0,0.0,,Healthy,2026-08-31,NORMAL,2.81,0,2763.6,2925.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,VEG-002,Tomato,Fresh Vegetables,Fresho,250 g,WH-KOL-007-Z03-R01-S03,WH-KOL-007-Z03-R01-S03-B02,Z03,R01,S03,2,200,62,12,54,5,49,0,84.0,96.6,,,12.6,19.2,,38.4,0.0,,Healthy,2026-08-31,NORMAL,2.55,0,4536.0,4733.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,VEG-003,Onion,Fresh Vegetables,Fresho,250 g,WH-KOL-007-Z03-R01-S03,WH-KOL-007-Z03-R01-S03-B03,Z03,R01,S03,3,200,127,27,98,5,93,0,91.0,104.8,,,13.8,46.9,,93.8,0.8,,Healthy,2026-08-31,NORMAL,1.98,1,8918.0,9746.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,VEG-004,Green Peas,Fresh Vegetables,Fresho,100 g,WH-KOL-007-Z03-R01-S03,WH-KOL-007-Z03-R01-S03-B04,Z03,R01,S03,4,200,41,58,39,3,36,0,107.8,124.0,,,16.2,22.8,,45.6,9.6,,Healthy,2026-08-31,NORMAL,1.58,1,4204.2,4464.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,VEG-005,Cauliflower,Fresh Vegetables,Fresho,1 piece,WH-KOL-007-Z03-R01-S03,WH-KOL-007-Z03-R01-S03-B05,Z03,R01,S03,5,200,61,17,34,1,33,0,230.0,264.4,,,34.4,18.3,,36.6,3.6,,Healthy,2026-08-31,NORMAL,1.8,1,7820.0,8725.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,VEG-006,Spinach,Fresh Vegetables,Fresho,100 g,WH-KOL-007-Z03-R01-S04,WH-KOL-007-Z03-R01-S04-B01,Z03,R01,S04,1,200,61,25,52,5,47,0,77.0,88.6,,,11.6,20.6,,41.2,0.0,,Healthy,2026-08-31,NORMAL,2.28,0,4004.0,4164.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,VEG-007,Carrot,Fresh Vegetables,Fresho,100 g,WH-KOL-007-Z03-R01-S04,WH-KOL-007-Z03-R01-S04-B02,Z03,R01,S04,2,200,59,21,41,4,37,0,54.6,63.0,,,8.4,20.8,,41.6,4.6,,Healthy,2026-08-31,NORMAL,1.78,1,2238.6,2331.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,VEG-008,Cucumber,Fresh Vegetables,Fresho,100 g,WH-KOL-007-Z03-R01-S04,WH-KOL-007-Z03-R01-S04-B03,Z03,R01,S04,3,200,103,7,79,6,73,0,47.0,54.2,,,7.2,63.1,,126.2,53.2,,Healthy,2026-08-31,NORMAL,1.16,1,3713.0,3956.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,VEG-009,Green Chilli,Fresh Vegetables,Fresho,100 g,WH-KOL-007-Z03-R01-S04,WH-KOL-007-Z03-R01-S04-B04,Z03,R01,S04,4,200,84,12,55,3,52,0,107.8,124.0,,,16.2,19.6,,39.2,0.0,,Healthy,2026-08-31,NORMAL,2.65,0,5929.0,6448.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,VEG-010,Brinjal,Fresh Vegetables,Fresho,100 g,WH-KOL-007-Z03-R01-S04,WH-KOL-007-Z03-R01-S04-B05,Z03,R01,S04,5,200,116,12,96,6,90,0,50.6,58.4,,,7.8,50.4,,100.8,10.8,,Healthy,2026-08-31,NORMAL,1.79,1,4857.6,5256.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BIS-001,Parle-G,Biscuits & Cookies,Parle,50 g,WH-KOL-007-Z03-R01-S05,WH-KOL-007-Z03-R01-S05-B01,Z03,R01,S05,1,200,64,51,34,2,32,0,29.4,33.6,,,4.2,14.0,,28.0,0.0,,Healthy,2026-08-31,NORMAL,2.29,0,999.6,1075.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BIS-002,Britannia Good Day,Biscuits & Cookies,Britannia,50 g,WH-KOL-007-Z03-R01-S05,WH-KOL-007-Z03-R01-S05-B02,Z03,R01,S05,2,200,55,14,53,2,51,0,32.2,36.8,,,4.6,13.8,,27.6,0.0,,Healthy,2026-08-31,NORMAL,3.7,0,1706.6,1876.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BIS-003,Britannia Marie Gold,Biscuits & Cookies,Britannia,50 g,WH-KOL-007-Z03-R01-S05,WH-KOL-007-Z03-R01-S05-B03,Z03,R01,S05,3,200,47,11,40,2,38,0,32.2,36.8,,,4.6,16.4,,32.8,0.0,,Healthy,2026-08-31,NORMAL,2.32,0,1288.0,1398.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BIS-004,Britannia Bourbon,Biscuits & Cookies,Britannia,50 g,WH-KOL-007-Z03-R01-S05,WH-KOL-007-Z03-R01-S05-B04,Z03,R01,S05,4,200,72,22,42,3,39,0,32.2,36.8,,,4.6,20.5,,41.0,2.0,,Healthy,2026-08-31,NORMAL,1.9,1,1352.4,1435.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BIS-005,Parle Hide & Seek,Biscuits & Cookies,Parle,50 g,WH-KOL-007-Z03-R01-S05,WH-KOL-007-Z03-R01-S05-B05,Z03,R01,S05,5,200,116,34,96,6,90,0,32.2,36.8,,,4.6,38.2,,76.4,0.0,,Healthy,2026-08-31,NORMAL,2.36,0,3091.2,3312.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BIS-006,Sunfeast Dark Fantasy,Biscuits & Cookies,Sunfeast,50 g,WH-KOL-007-Z03-R02-S01,WH-KOL-007-Z03-R02-S01-B01,Z03,R02,S01,1,200,66,4,41,2,39,0,32.2,36.8,,,4.6,13.6,,27.2,0.0,,Healthy,2026-08-31,NORMAL,2.87,0,1320.2,1435.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BIS-007,Sunfeast Marie Light,Biscuits & Cookies,Sunfeast,50 g,WH-KOL-007-Z03-R02-S01,WH-KOL-007-Z03-R02-S01-B02,Z03,R02,S01,2,200,73,10,45,3,42,0,32.2,36.8,,,4.6,16.9,,33.8,0.0,,Healthy,2026-08-31,NORMAL,2.49,0,1449.0,1545.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BIS-008,Oreo Original,Biscuits & Cookies,Oreo,50 g,WH-KOL-007-Z03-R02-S01,WH-KOL-007-Z03-R02-S01-B03,Z03,R02,S01,3,200,96,13,94,8,86,0,32.2,36.8,,,4.6,64.0,,128.0,42.0,,Healthy,2026-08-31,NORMAL,1.34,1,3026.8,3164.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BIS-009,Tiger Glucose Biscuits,Biscuits & Cookies,Britannia,50 g,WH-KOL-007-Z03-R02-S01,WH-KOL-007-Z03-R02-S01-B04,Z03,R02,S01,4,200,44,43,37,3,34,0,29.4,33.6,,,4.2,20.1,,40.2,6.2,,Healthy,2026-08-31,NORMAL,1.69,1,1087.8,1142.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BIS-010,Jim Jam Sandwich Biscuits,Biscuits & Cookies,Parle,50 g,WH-KOL-007-Z03-R02-S01,WH-KOL-007-Z03-R02-S01-B05,Z03,R02,S01,5,200,55,44,36,3,33,0,32.2,36.8,,,4.6,21.3,,42.6,9.6,,Healthy,2026-08-31,NORMAL,1.55,1,1159.2,1214.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,50 g,WH-KOL-007-Z03-R02-S02,WH-KOL-007-Z03-R02-S02-B01,Z03,R02,S02,1,200,81,36,74,6,68,0,196.0,225.4,,,29.4,61.8,,123.6,55.6,,Healthy,2026-08-31,NORMAL,1.1,1,14504.0,15327.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,50 g,WH-KOL-007-Z03-R02-S02,WH-KOL-007-Z03-R02-S02-B02,Z03,R02,S02,2,200,116,15,103,7,96,1,196.0,225.4,,,29.4,75.9,,151.8,55.8,,Healthy,2026-08-31,NORMAL,1.26,1,20188.0,21638.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-003,Brooke Bond Red Label,Tea & Coffee,Brooke Bond,50 g,WH-KOL-007-Z03-R02-S02,WH-KOL-007-Z03-R02-S02-B03,Z03,R02,S02,3,200,94,45,86,3,83,0,196.0,225.4,,,29.4,55.2,,110.4,27.4,,Healthy,2026-08-31,NORMAL,1.5,1,16856.0,18708.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,50 g,WH-KOL-007-Z03-R02-S02,WH-KOL-007-Z03-R02-S02-B04,Z03,R02,S02,4,200,99,29,98,5,93,0,196.0,225.4,,,29.4,63.7,,127.4,34.4,,Healthy,2026-08-31,NORMAL,1.46,1,19208.0,20962.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-005,Society Tea,Tea & Coffee,Society,50 g,WH-KOL-007-Z03-R02-S02,WH-KOL-007-Z03-R02-S02-B05,Z03,R02,S02,5,200,106,7,87,6,81,0,196.0,225.4,,,29.4,53.2,,106.4,25.4,,Healthy,2026-08-31,NORMAL,1.52,1,17052.0,18257.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,50 g,WH-KOL-007-Z03-R02-S03,WH-KOL-007-Z03-R02-S03-B01,Z03,R02,S03,1,200,80,48,78,4,74,0,196.0,225.4,,,29.4,46.0,,92.0,18.0,,Healthy,2026-08-31,NORMAL,1.61,1,15288.0,16679.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,50 g,WH-KOL-007-Z03-R02-S03,WH-KOL-007-Z03-R02-S03-B02,Z03,R02,S03,2,200,96,20,71,4,67,0,196.0,225.4,,,29.4,71.0,,142.0,75.0,,Healthy,2026-08-31,NORMAL,0.94,1,13916.0,15101.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-008,Nescafé Sunrise,Tea & Coffee,Nescafé,50 g,WH-KOL-007-Z03-R02-S03,WH-KOL-007-Z03-R02-S03-B03,Z03,R02,S03,3,200,69,42,61,5,56,0,196.0,225.4,,,29.4,39.1,,78.2,22.2,,Healthy,2026-08-31,NORMAL,1.43,1,11956.0,12622.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,50 g,WH-KOL-007-Z03-R02-S03,WH-KOL-007-Z03-R02-S03-B04,Z03,R02,S03,4,200,97,27,95,7,88,0,829.4,953.8,,,124.4,60.4,,120.8,32.8,,Healthy,2026-08-31,NORMAL,1.46,1,78793.0,83934.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-010,Tata Coffee Grand,Tea & Coffee,Tata Coffee,50 g,WH-KOL-007-Z03-R02-S03,WH-KOL-007-Z03-R02-S03-B05,Z03,R02,S03,5,200,98,22,89,6,83,0,622.2,715.6,,,93.4,52.5,,105.0,22.0,,Healthy,2026-08-31,NORMAL,1.58,1,55375.8,59394.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-001,Sunsilk Shampoo,Personal Care,Sunsilk,50 ml,WH-KOL-007-Z03-R02-S04,WH-KOL-007-Z03-R02-S04-B01,Z03,R02,S04,1,200,52,22,36,3,33,0,226.2,260.0,,,33.8,6.3,,12.6,0.0,,Healthy,2026-08-31,NORMAL,5.24,0,8143.2,8580.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-002,Clinic Plus Shampoo,Personal Care,Clinic Plus,50 ml,WH-KOL-007-Z03-R02-S04,WH-KOL-007-Z03-R02-S04-B02,Z03,R02,S04,2,200,55,57,52,4,48,0,226.2,260.0,,,33.8,4.8,,9.6,0.0,,Healthy,2026-08-31,NORMAL,10.0,0,11762.4,12480.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-003,Dove Body Wash,Personal Care,Dove,50 ml,WH-KOL-007-Z03-R02-S04,WH-KOL-007-Z03-R02-S04-B03,Z03,R02,S04,3,200,49,46,44,1,43,0,207.4,238.4,,,31.0,4.9,,9.8,0.0,,Healthy,2026-08-31,NORMAL,8.78,0,9125.6,10251.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-004,Lux Soap,Personal Care,Lux,50 g,WH-KOL-007-Z03-R02-S04,WH-KOL-007-Z03-R02-S04-B04,Z03,R02,S04,4,200,57,18,50,4,46,0,132.0,151.8,,,19.8,4.6,,9.2,0.0,,Healthy,2026-08-31,NORMAL,10.0,0,6600.0,6982.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-005,Pears Soap,Personal Care,Pears,50 g,WH-KOL-007-Z03-R02-S04,WH-KOL-007-Z03-R02-S04-B05,Z03,R02,S04,5,200,60,59,51,3,48,0,132.0,151.8,,,19.8,5.5,,11.0,0.0,,Healthy,2026-08-31,NORMAL,8.73,0,6732.0,7286.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-006,Dettol Body Wash,Personal Care,Dettol,50 ml,WH-KOL-007-Z03-R02-S05,WH-KOL-007-Z03-R02-S05-B01,Z03,R02,S05,1,200,63,2,56,3,53,0,207.4,238.4,,,31.0,5.2,,10.4,0.0,,Healthy,2026-08-31,NORMAL,10.19,0,11614.4,12635.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-007,Nivea Body Lotion,Personal Care,Nivea,50 ml,WH-KOL-007-Z03-R02-S05,WH-KOL-007-Z03-R02-S05-B02,Z03,R02,S05,2,200,53,31,39,2,37,0,196.0,225.4,,,29.4,4.4,,8.8,0.0,,Healthy,2026-08-31,NORMAL,8.41,0,7644.0,8339.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-008,Vaseline Body Lotion,Personal Care,Vaseline,50 ml,WH-KOL-007-Z03-R02-S05,WH-KOL-007-Z03-R02-S05-B03,Z03,R02,S05,3,200,49,51,41,3,38,0,196.0,225.4,,,29.4,4.7,,9.4,0.0,,Healthy,2026-08-31,NORMAL,8.09,0,8036.0,8565.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-009,Himalaya Face Wash,Personal Care,Himalaya,50 ml,WH-KOL-007-Z03-R02-S05,WH-KOL-007-Z03-R02-S05-B04,Z03,R02,S05,4,200,69,50,46,2,44,0,271.4,312.2,,,40.8,5.9,,11.8,0.0,,Healthy,2026-08-31,NORMAL,7.46,0,12484.4,13736.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-010,Mamaearth Face Wash,Personal Care,Mamaearth,50 ml,WH-KOL-007-Z03-R02-S05,WH-KOL-007-Z03-R02-S05-B05,Z03,R02,S05,5,200,75,58,48,4,44,0,393.4,452.4,,,59.0,4.2,,8.4,0.0,,Healthy,2026-08-31,NORMAL,10.48,0,18883.2,19905.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
